id,title,artist,genre
64683,Linus And Lucy,Vince Guaraldi Trio,jazz
64704,The Calm Place,Zmeyev;Screen Jazzmaster;DreamBetter,jazz
64708,"Goodbye, Old Girl",Art Farmer,jazz
64738,Ayrılığa Dayanamam,Leman Sam,jazz
64741,Tea For Two,BLOSSOM DEARIE,jazz
64742,Christmas Time Is Here,Vince Guaraldi Trio,jazz
64751,From You,Bonobo;Joji,jazz
64762,"Perhaps, Perhaps, Perhaps",Doris Day,jazz
64774,Maskeli Balo,Yeni Türkü,jazz
64806,Happen,Nick Hakim,jazz
64812,I Put A Spell On You,Nina Simone,jazz
64820,Bu Sabah Yağmur Var İstanbul'da,MFÖ,jazz
64827,"Hello, Dolly!",Louis Armstrong,jazz
64838,Kimseye Etmem Şikayet,Müzeyyen Senar,jazz
64839,Afterglow,Dinah Eastwood,jazz
64843,"Dois Pra Lá, Dois Pra Cá",Elis Regina,jazz
64847,Zu Zu Man,Dr. John,jazz
64857,Selenium Forest,Plini,jazz
64858,The Moment,Kenny G,jazz
64860,Buktikan,Yura Yunita,jazz
64874,Tiro Ao Álvaro,Elis Regina;Adoniran Barbosa,jazz
64877,Unutturamaz Seni Hiçbir Şey,Müzeyyen Senar,jazz
64878,Apakah Kamu,Yura Yunita,jazz
64880,Gördüğüme Sevindim,Gündoğarken,jazz
64882,Gecelerim,Doğan Canku,jazz
64883,Jingle Bells,Brian Culbertson,jazz
64884,The Mistletoe And Me,Isaac Hayes,jazz
64887,A Saudade Que Ficou - O Lencinho,Luiz Ayrao,jazz
64892,"The Christmas Song - Live At The Crescendo Club, Hollywood, CA / December 15, 1954",Mel Tormé,jazz
64893,Games People Play,Mel Tormé,jazz
64894,Jingle Bells,Brian Culbertson,jazz
64900,Merry Christmas Baby,Kenny Burrell,jazz
64908,I'll Be Seeing You,Billie Holiday,jazz
64917,Merdu Untukmu - Outro,Tulus,jazz
64939,Something's Gotta Give - Single Version,Sammy Davis Jr.,jazz
64945,The Christmas Song (Chestnuts Roasting on an Open Fire),Sammy Davis Jr.,jazz
64959,Songbird,Kenny G,jazz
64960,Feelin' Good,Zmeyev,jazz
64972,That's Amore - Remastered,Dean Martin,jazz
64974,Kovdum,Ceylan Ertem,jazz
64999,Little Drummer Boy,Scott Hamilton,jazz
65014,Pink Venom,BLACKPINK,k-pop
65054,After LIKE,IVE,k-pop
65059,FEARLESS,LE SSERAFIM,k-pop
65066,Blood Sweat & Tears,BTS,k-pop
65070,For Youth,BTS,k-pop
65081,Kadhal Yen Kadhal,Dhanush;Selvaraghavan,k-pop
65085,As If It's Your Last,BLACKPINK,k-pop
65089,The Happiest Girl,BLACKPINK,k-pop
65104,LOVE DIVE,IVE,k-pop
65121,Same Guy,Jack Harlow;Adam Levine,k-pop
65128,Churchill Downs,Jack Harlow;Drake,k-pop
65146,"Naanga Vera Maari (From ""Valimai"")",Yuvan Shankar Raja;Anurag Kulkarni,k-pop
65152,FEVER,ENHYPEN,k-pop
65158,Megham Karukatha,Dhanush;Anirudh Ravichander,k-pop
65160,First Class,Jack Harlow,k-pop
65190,First Class,Jack Harlow,k-pop
65260,"Red Lights (Bang Chan, Hyunjin)",Stray Kids,k-pop
65264,"TASTE (Lee Know, Hyunjin, Felix)",Stray Kids,k-pop
65274,DNA,BTS,k-pop
65284,SNEAKERS,ITZY,k-pop
65289,"Thuli Thuli (From ""Paiya"")",Yuvan Shankar Raja;Haricharan;Tanvi Shah,k-pop
65300,Vaanam Mella,Ilaiyaraaja;Bela Shende,k-pop
65318,It's You,Henry,k-pop
65320,Jo Bhi Kasmein,Alka Yagnik;Udit Narayan,k-pop
65331,GOT MY NUMBER,Monsta X,k-pop
65333,Karigalan,Vijay Antony;Surchith;Sangeetha Rajeshwaran,k-pop
65338,STAY,BLACKPINK,k-pop
65352,Just One Day,BTS,k-pop
65362,Don't Worry,All Ok,k-pop
65368,Akele Hain To Kya Gam Hai,Alka Yagnik;Udit Narayan,k-pop
65371,Maine Pyar Tumhi Se Kiya Hai,Anuradha Paudwal;Kumar Sanu,k-pop
65381,Gazab Ka Hai Din,Alka Yagnik;Udit Narayan,k-pop
65455,Bawara Mann,Jubin Nautiyal;Neeti Mohan,k-pop
65459,PING PONG,HyunA&DAWN,k-pop
65466,Darl+ing,SEVENTEEN,k-pop
65473,Just Maath Maathali,Raghu Dixit,k-pop
65475,Yedho,Yuvan Shankar Raja;S.P. Charan,k-pop
65486,Yedhedo Ennangal,Yuvan Shankar Raja;Shweta Mohan,k-pop
65495,Idhu Kaadhala,Yuvan Shankar Raja,k-pop
65497,Raja Raja Chozhan,Ilaiyaraaja;K. J. Yesudas,k-pop
65507,LAW (Prod. Czaer),Yoon Mirae;BIBI,k-pop
65558,"Bawara Mann (From ""Jolly Ll.B 2"")",Jubin Nautiyal;Neeti Mohan,k-pop
65571,Dil Ka Rishta,Alka Yagnik;Udit Narayan;Kumar Sanu,k-pop
65583,Surmayee Ankhiyon Mein - Happy Version,Ilaiyaraaja;K. J. Yesudas,k-pop
65591,War of Hormone,BTS,k-pop
65592,En Fuse Pochu,Yuvan Shankar Raja;Karthik;Ramya NSK,k-pop
65593,Boy With Luv (Feat. Halsey),BTS;Halsey,k-pop
65597,Stylish Thamizhachi,Yuvan Shankar Raja;M.M. Manasi;Rubba Bend.Psycho Unit,k-pop
65610,Illusion,aespa,k-pop
65640,"SO HOT - THEBLACKLABEL REMIX BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",BLACKPINK,k-pop
65658,Okay Dokey,MINO;ZICO,k-pop
65676,Mohabbat Dil Ka Sakoon,Alka Yagnik;Kumar Sanu;Udit Narayan,k-pop
65729,Lights,BTS,k-pop
65730,Trivia 承 : Love,BTS,k-pop
65747,Sangathil Padatha,Ilaiyaraaja;S. Janaki,k-pop
65753,"Very, Slowly",BIBI,k-pop
65785,"Tu Meri Zindagi Hai (From ""Aashiqui"")",Anuradha Paudwal;Kumar Sanu,k-pop
65787,Hey Kiliyirukku,Ilaiyaraaja,k-pop
65794,Voice Of Unity,Yuvan Shankar Raja;Silambarasan TR;Arivu,k-pop
65855,Nandemonaiya - movie ver.,RADWIMPS,k-pop
65858,Daydream (백일몽),j-hope,k-pop
65873,Adi Yendi Pulla,Yuvan Shankar Raja,k-pop
65874,Butter,BTS,k-pop
65896,Yenge Yen Jeevane,Ilaiyaraaja;K. J. Yesudas;S. Janaki,k-pop
65901,,,k-pop
65910,Future,Red Velvet,k-pop
65913,Heartbeat,SURAN,k-pop
65918,Ottraikkannale,Yuvan Shankar Raja;Haricharan;Suchitra,k-pop
65925,"Love, Maybe",MeloMance,k-pop
65927,Kick It,NCT 127,k-pop
65950,She's In The Rain,The Rose,k-pop
65959,Rose - English Version,D.O.,k-pop
65970,ON (Feat. Sia),BTS;Sia,k-pop
65978,Idhayam,Yuvan Shankar Raja;Shweta Pandit,k-pop
66013,Flex,Cupid,kids
66014,Baby Shark Breakbeat,Dede Sabunge,kids
66021,The Love Slide,Cupid,kids
66067,Positivity,Koo Koo Kanga Roo,kids
66069,Brown Bear Brown Bear What Do You See?,John Archambault and David Plummer,kids
66081,Head Shoulders Knees & Toes,Christopher Zondaflex Tyler,kids
66108,Food Fight,Koo Koo Kanga Roo,kids
66113,Baby Shark (Trap Remix),Pj Panda,kids
66122,Electric Slide - Dance Party Mix,Electric Slide DJ's,kids
66174,The Happy Song,Dora The Explorer,kids
66198,Around The Old Camp Fire,Rik Gaynor,kids
66219,The Music Man,The Jamborees,kids
66226,Watch Me (feat. Sauce Walka),That Girl Lay Lay;Sauce Walka,kids
66248,Higglytown Heroes Theme,The Kiddie Katz,kids
66265,Drive the Car,Christopher Zondaflex Tyler,kids
66268,I Like Grilled Cheese Sandwiches,Cody;Heart;Mr. Primm;Scatter;Ingrid Michaelson,kids
66282,I Want Tacos,Desmond Dennis,kids
66305,The Wheels On the Bus (Les Roues Du Bus),Babyboomboom,kids
66324,"One, Two, Buckle My Shoe",Desmond Dennis,kids
66332,Blow Up,KD Da Kid,kids
66359,This Little Piggy,Desmond Dennis,kids
66366,Cool Moms,Koo Koo Kanga Roo,kids
66382,Show and Tell,That Girl Lay Lay;Tha Slay Gang,kids
66398,Do the WooWoo,The Bad Kids,kids
66416,America to Me,Jack Hartmann,kids
66424,I Like the Me I See!,Culture Queen,kids
66429,Dust Yo Shoulders,Christopher Zondaflex Tyler,kids
66438,Here We Go,Grey Skye Evans,kids
66461,Food Groups,Big Don,kids
66463,Johnny Johnny Yes Papa (Trap Remix),Pj Panda;ML3V LLC,kids
66474,Mashed Potatoes,Blake Rules;Netherfriends,kids
66478,Dancing Is Fun,Blake Rules;Netherfriends,kids
66498,Say Yes,Cupid,kids
66499,Dede 3x,The Bad Kids,kids
66516,Chicken Dance,Electric Slide Music Makers,kids
66547,Time Warp,Cooltime Kids,kids
66550,Do You Know Your Alphabet?,Mark D. Pencil,kids
66555,Happy & You Know It,Pj Panda,kids
66559,Jack & Jill (Trap Remix),Pj Panda;ML3V LLC,kids
66560,Elvis Presley Sings Happy Birthday,Rik Gaynor,kids
66562,Happy Birthday Song (Trap Remix),Pj Panda;ML3V LLC,kids
66579,Mamacita,Mini Pop Kids,kids
66580,Catfish Dance,Christopher Zondaflex Tyler,kids
66587,Let Me Be Your Jet,KD Da Kid,kids
66621,The Lalala Song,Miss Melodee,kids
66638,Splish Splash,Christopher Zondaflex Tyler,kids
66639,Electric Slide,Ultimate Party Mixers,kids
66640,Uptown Funk,Mini Pop Kids,kids
66642,Cardio (feat. Uncle Luke & Big Mucci),Cupid;Luke;Big Mucci,kids
66644,Toprock Level 1,"Christopher ""Zondaflex"" Tyler",kids
66665,"One, Two, Three, Four, Five (Un, Deux, Trois, Quatre, Cinq)",Babyboomboom,kids
66667,Wiggle It,Koo Koo Kanga Roo,kids
66673,Hopscotch,Koo Koo Kanga Roo,kids
66676,Pick It and Flick It,Koo Koo Kanga Roo,kids
66711,The Beanbag Bop,Jack Hartmann,kids
66721,To the Moon,Desmond Dennis,kids
66722,Ride a Cock Horse,The Jamborees,kids
66725,Jumping Jack Song,Have Fun Teaching,kids
66726,This Is the Way the Ladies Ride,The Jamborees,kids
66727,Turkey in the Straw,Ray Remesch,kids
66731,Chicka Chicka Boom Boom Sung by Children,John Archambault and David Plummer,kids
66732,Breakfast Time,Blake Rules;Netherfriends,kids
66751,The Freeze Dance,Miss Melodee,kids
66752,Cake by the Ocean,Mini Pop Kids,kids
66758,I Can't Fly,Rock 'n' Rainbow,kids
66763,Showing Love,Blake Rules;Netherfriends,kids
66764,Flush the Toilet,Blake Rules;Netherfriends,kids
66790,Higher Love,Mini Pop Kids,kids
66792,Radioactive,Mini Pop Kids,kids
66796,We Got the Beat,Mini Pop Kids,kids
66801,Dinosaur Bones,Cody;Heart;Mr. Primm;Scatter;Paleontologist Paloma,kids
66821,Chicken Dance,Freeze Dance DJ's,kids
66824,Who You Are,Mini Pop Kids,kids
66846,Who Let The Dogs Out,Cha Cha Slide DJ's,kids
66900,I Love Me (feat. Foxx),Cupid;Foxx,kids
66907,Bate Bate Chocolate,Dora The Explorer,kids
66909,Tenemos Amigos,Dora The Explorer,kids
66921,Nochebuena,Dora The Explorer,kids
66924,Whisker Haven Tales with Palace Pets Theme Song,The Kiddie Katz,kids
66930,We Wish You a Merry Christmas,Dora The Explorer,kids
66939,Lit (feat. Lil Duval),That Girl Lay Lay;Lil Duval,kids
66940,Starships - Clean Lyrics,Kids Rock Kidz,kids
66941,Giraffes Addicted to Pizza,Koo Koo Kanga Roo,kids
66942,The Pirate Song (When I Was One),Top of the Bus,kids
66944,Following Directions With Exercise,Mark D. Pencil,kids
66958,"Itzy Bitzy Spider (L'araignée Itzy, Bitzi)",Babyboomboom,kids
66960,Days in the Month Rap,Jack Hartmann,kids
66961,ELMO'S SONG,Little Apple Band,kids
66972,PEOPLE IN YOUR NEIGHBORHOOD,Little Apple Band,kids
66983,SESAME STREET THEME (REMIX),Little Apple Band,kids
66986,Boom Chicka Rock,John Archambault and David Plummer,kids
66993,Jingle Bell Rock,Cooltime Kids,kids
67007,X ÚLTIMA VEZ,Daddy Yankee;Bad Bunny,latin
67008,X ÚLTIMA VEZ,Daddy Yankee;Bad Bunny,latin
67020,Si Supieras,Daddy Yankee;Wisin & Yandel,latin
67047,Shaky Shaky,Daddy Yankee,latin
67071,Normal,Feid,latin
67104,LA CANCIÓN,J Balvin;Bad Bunny,latin
67108,UN PESO,J Balvin;Bad Bunny;Marciano Cantero,latin
67161,UN PESO,J Balvin;Bad Bunny;Marciano Cantero,latin
67177,Secreto,Anuel AA;KAROL G,latin
67193,Secreto,Anuel AA;KAROL G,latin
67196,Poblado - Remix,J Balvin;KAROL G;Nicky Jam;Crissin;Totoy El Frio;Natan & Shander,latin
67202,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),Shakira;Freshlyground,latin
67207,CÓMO SE SIENTE - Remix,Jhayco;Bad Bunny,latin
67214,Ley Seca,Jhayco;Anuel AA,latin
67229,Noche De Sexo,Wisin & Yandel;Anthony Santos,latin
67239,Pegao,Wisin & Yandel,latin
67256,CÓMO SE SIENTE - Remix,Jhayco;Bad Bunny,latin
67286,Ley Seca,Jhayco;Anuel AA,latin
67290,AEIOU,Justin Quiles;Robin Schulz,latin
67299,Somos Iguales,Jhayco;Zion & Lennox,latin
67317,Hooka,Don Omar;Plan B,latin
67321,Tu Cuerpo Me Arrebata,Don Omar;Trebol Clan,latin
67327,Te Quiero Pa´Mi,Don Omar;Zion & Lennox,latin
67339,Pobre Diabla,Don Omar,latin
67354,Gasolina,Daddy Yankee,latin
67361,Noche de Novela,Paulo Londra;Ed Sheeran,latin
67372,La pared 720,Lenny Tavárez;Randy;De La Ghetto;Brray;Justin Quiles,latin
67429,Nadie Como Ella,Marc Anthony,latin
67438,A Que No Me Dejas,Alejandro Sanz;Alejandro Fernández,latin
67439,Te Canto Un Son,Alejandro Sanz,latin
67440,Borracho,Brytiago;Wisin,latin
67474,Despacito - Remix,Luis Fonsi;Daddy Yankee;Justin Bieber,latin
67499,Ojalá Que Llueva Café - Live - Estadio Olímpico De República Dominicana/2012,Juan Luis Guerra 4.40,latin
67520,I'm Like A Bird,Nelly Furtado,latin
67524,La Llevo Al Cielo,Chris Jedi;Anuel AA;Chencho Corleone;Ñengo Flow,latin
67526,Maneater,Nelly Furtado,latin
67536,Zombie,Mon Laferte,latin
67539,Dale Hasta Abajo,Chris Jedi;Joey Montana,latin
67559,Bailando - Spanish Version,Enrique Iglesias;Descemer Bueno;Gente De Zona,latin
67560,Efecto,Bad Bunny,latin
67573,R.I.P.,Sofía Reyes;Rita Ora;Anitta,latin
67585,El Doctorado,Tony Dize,latin
67599,Cinco Minutos,Gloria Trevi,latin
67613,Vuelve,Juan Magán;Paulina Rubio;DCS,latin
67621,"Sol, Playa Y Arena","Tito ""El Bambino""",latin
67638,La Nave Del Olvido,Cristian Castro,latin
67655,Lo Prohibido,Mariah Angeliq;Casper Magico,latin
67657,Una Noche Más,Mariah Angeliq,latin
67677,PPP,Kevin Roldan,latin
67688,El Mismo Sol,Alvaro Soler,latin
67721,BOBO,Mariah Angeliq;Bad Gyal;Maria Becerra,latin
67762,Pantysito,Alejo;Feid;ROBI,latin
67764,Pantysito,Alejo;Feid;ROBI,latin
67776,DISCOTEKA,Lola Indigo;Maria Becerra,latin
67794,Aguardiente - Remix,Greeicy;Mariah Angeliq;Darell;Andrés Torres;Mauricio Renfigo,latin
67797,Ni Una Sola Palabra,Paulina Rubio,latin
67811,Celoso,Lele Pons,latin
67815,La Prendo,Bad Gyal,latin
67831,No Te Vas - Remix,Nacho;Wisin;Noriel,latin
67838,La Buena - Remix,Nacho;Yandel;Zion;Justin Quiles;Elkeretumba,latin
67847,Sexo Pudor Y Lágrimas,Aleks Syntek,latin
67872,La Copa,Ozuna,latin
67885,Déjate Querer,Lalo Ebratt;Sebastian Yatra;Yera;Trapical Minds,latin
67889,Caraluna,Bacilos,latin
67914,Mi Vida,Nacho,latin
67929,Estrechez De Corazón,Los Prisioneros,latin
67935,Bolinha de papel,Antônio Carlos Jobim;Herbie Mann;João Gilberto,latin
67956,Monotonía,Shakira;Ozuna,latin
67963,Dejame Conocerte,C-Kan,latin
67978,Querida Rosa,Cami,latin
67979,Ojos De Video Tape,Charly García,latin
67982,Vuelve,Luciano Pereyra,latin
67997,Quién Fuera,Los Bunkers,latin
67999,Al Final De Este Viaje En La Vida,Los Bunkers;Manuel García,latin
68025,Quemando Calorías,Feid;Sky Rompiendo,latino
68048,PORFA - Remix,Feid;J Balvin;Maluma;Nicky Jam;Sech;Justin Quiles,latino
68053,LA CANCIÓN,J Balvin;Bad Bunny,latino
68055,LA CANCIÓN,J Balvin;Bad Bunny,latino
68066,Ferxxo 100,Feid,latino
68092,FRESH KERIAS,Feid;Maluma;Sky Rompiendo,latino
68101,LA CANCIÓN,J Balvin;Bad Bunny,latino
68106,LA CANCIÓN,J Balvin;Bad Bunny,latino
68136,RUMBATÓN,Daddy Yankee,latino
68141,Nada Ha Cambiao’,Daddy Yankee;Divino,latino
68145,Lovumba,Daddy Yankee,latino
68146,Shaky Shaky,Daddy Yankee,latino
68153,X ÚLTIMA VEZ,Daddy Yankee;Bad Bunny,latino
68162,Con Calma,Daddy Yankee;Snow,latino
68181,Ven Conmigo,Daddy Yankee;Prince Royce,latino
68189,Secreto,Anuel AA;KAROL G,latino
68191,Noche De Sexo,Wisin & Yandel;Anthony Santos,latino
68199,Dura - Remix,Daddy Yankee;Natti Natasha;Becky G;Bad Bunny,latino
68211,Algo Me Gusta De Ti,Wisin & Yandel;Chris Brown;T-Pain,latino
68280,Pobre Diabla,Don Omar,latino
68292,No Te Vayas,Don Omar;Alexis y Fido,latino
68388,Quizas - Remix,Tony Dize;Ken-Y;Marioso,latino
68401,Danza Kuduro,Don Omar;Lucenzo,latino
68413,Problemón,Alvaro Diaz;Rauw Alejandro,latino
68415,Lo Prohibido,Mariah Angeliq;Casper Magico,latino
68416,Pantysito,Alejo;Feid;ROBI,latino
68432,La Tóxica,Mariah Angeliq,latino
68451,Tócame,Mariah Angeliq;Ñengo Flow,latino
68462,BOBO,Mariah Angeliq;Bad Gyal;Maria Becerra,latino
68466,Diablita,Mariah Angeliq,latino
68472,Perreito,Mariah Angeliq,latino
68486,Sucio Y Lento,Mariah Angeliq;Lele Pons,latino
68499,Perreito - Remix,Mariah Angeliq;Arcangel;Darell,latino
68512,Favorita,Ozuna,latino
68513,Un Reel,Ozuna;TINI,latino
68514,4:22,Ozuna;Danny Ocean,latino
68518,El Cel,Ozuna;Chencho Corleone;Arcangel;J Balvin;Randy,latino
68528,Good Vibes - Official Remix,Fuego;Nicky Jam;De La Ghetto;Amenazzy;C. Tangana,latino
68538,Loka Loka,J Alvarez;Sak Luke;DJ Valdi,latino
68539,Jarabe - Remastered,Kevin Martes 13,latino
68555,Caile,Luar La L,latino
68577,Hoy Me Atrevo,Ñejo & Dalmata,latino
68603,Yonaguni,Bad Bunny,latino
68656,Besos Moja2,Wisin & Yandel;ROSALÍA,latino
68659,Prende la Cámara RMX,FMK;Tiago PZK;Mau y Ricky,latino
68684,VETE,Julianno Sosa;Harry Nach,latino
68691,Más De Ti,"Gotay ""El Autentiko"";Ozuna;Wisin",latino
68712,Arhbo [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],Ozuna;GIMS;RedOne;FIFA Sound,latino
68717,Un Ratito,Bad Bunny,latino
68722,X ÚLTIMA VEZ,Daddy Yankee;Bad Bunny,latino
68751,Otra Noche Sin Ti,J Balvin;Khalid,latino
68754,UN DIA (ONE DAY),J Balvin;Dua Lipa;Bad Bunny;Tainy,latino
68763,Qué Más Pues?,J Balvin;Maria Becerra,latino
68775,Casi Amor De Verano,Young Cister,latino
68781,Por Ti,Simon la Letra;Dayser 23,latino
68801,Volví,Aventura;Bad Bunny,latino
68821,Pepas - David Guetta Remix,Farruko;David Guetta,latino
68823,La Copa,Ozuna,latino
68838,Mr. Guantecillo - Hermanos Computadores de Paine,31 Minutos,latino
68851,Vete,Bad Bunny,latino
68864,TUS LÁGRIMAS,Mora;Sech,latino
68869,La Curiosidad (feat. Myke Towers) - Mixed,Jay Wheeler;DJ Nelson;Myke Towers,latino
68880,Zumba,Don Omar,latino
68883,Ella Me Cela (Remix),Benny Benni;Endo;Darkiel;Juanka,latino
68884,"Gatita Loca (Remix) [feat. Mackie, Kevin Roldan, Yomo & Jowell & Randy]",Ronald El Killa;Mackie;Kevin Roldan;Yomo;Jowell & Randy,latino
68935,Cuéntame,Makano,latino
68940,Ya No Creo en el Amor,Endo,latino
68941,Te Ando Buscando,Kendo Kaponi,latino
68963,Normal,Feid,latino
68978,Traductor,Tiago PZK;Myke Towers,latino
68979,RUNAWAY,Franky Style,latino
68988,Te Pito o Te Henua,Mazapán,latino
69004,"Uyarum - From ""June""",Gowry Lekshmi,malay
69030,Sathiyama,Mugen Rao;Priyashankari,malay
69032,"Manavaalan Thug - From ""Thallumaala""",Dabzee;SA,malay
69046,"En Kanimalare - From ""Philips & the Monkey Pen""",Sachin Warrier,malay
69082,Cintaku Buta 2.0,Havoc Mathan;Havoc Naven,malay
69086,Malayali Da,ThirumaLi,malay
69097,Nee Kattum Selai,Sujatha;T. L. Maharajan,malay
69099,Oh Vaana Padithe,Sujatha;Malaysia Vasudevan,malay
69110,Nadhi,Anil Raveendran;Arya Dhayal;Sangeeth Vijayan,malay
69116,Sayahna Theerangalil,K. S. Harisankar,malay
69121,Ente Valapottugal,Sajeer Koppam,malay
69153,Thaaraattu - Live,Job Kurian,malay
69154,Katturumbu,Sangeeth,malay
69176,Pathivo Maarum,Niranj Suresh,malay
69186,Paapa,Mathan;Naven,malay
69187,Kayalvizhi,Mugen Rao,malay
69198,"Omal Kanmani - From ""32 Am Adhyayam 23 Am Vakyam""",Sachin Warrier;Sangeetha Sreekanth,malay
69233,Kette Varthe,Santesh,malay
69262,Karupp,Ababeel,malay
69266,Yesuve En Nadhane,Franco,malay
69275,Dhrogam,Psychomantra,malay
69282,Poomuthole,Niranj Suresh,malay
69285,Outro,Mathan;Naven,malay
69302,Kanne - Namah,Thaikkudam Bridge;Anandraj Benjamin Paul,malay
69313,Naduvan,Dr. Burn,malay
69340,Vaarum Thooya Aaviyae,Gersson Edinbaro,malay
69344,Aararum,Sujatha,malay
69346,Ithratholam Jayam Thanna,Kester,malay
69355,Paanje,Street Academics,malay
69362,Kaithola Paya Virichu (Live),Lagori & Friends;Siddharth Menon;Gowry Lekshmi;Sachin Warrier;Niranj Suresh;Tejas Shankar,malay
69405,Korans Anthem,Thakara,malay
69412,Nin Snehathal,Mathew T John,malay
69414,Chithramanikkaattil,Gowry Lekshmi,malay
69415,Nenje Pesu - 1 Min Music,K. S. Harisankar,malay
69417,Mihraj Ravile,K. G. Markose,malay
69432,Thirunanggai,Havoc Mathan;Havoc Naven,malay
69434,Yesuvae Immanuvelarae,Gersson Edinbaro,malay
69458,Vezhambale,V3K;Moeha,malay
69461,Naadan Vibe (Vip Mix),Ribin Richard;ThirumaLi,malay
69474,Venjarippu,Parimal Shais;MC Couper,malay
69504,Lokam Mayakathilo,Fejo;Blesslee;Achayan,malay
69553,Pulley,Dabzee;Simhakutty;Abby,malay
69563,Enne Anbodu,Anil Adoor,malay
69589,Akale keralanaadu,Sajeer Koppam,malay
69598,Unakkena Unakkena Piranthenae - Female Vocals,Sujatha,malay
69603,Pravasi,Nomadic Voice;A.B.I,malay
69604,Oora,Dabzee;SA;AbRaw,malay
69605,Beer and Biryani,Hanumankind;Parimal Shais,malay
69627,God is Good - Sunday School Song,Jify,malay
69636,Pirantha Naal,Havoc Mathan;Havoc Naven,malay
69637,Neeyente Sarvavum,Don Valiyavelicham;Annakutty,malay
69663,"Run Baby Run - From ""Oruthee""",Thakara,malay
69684,Ente Sambathennu,Sadhu Kochu Kunju Upadesi,malay
69696,Raja Raja Cholan - Jazz Acoustic,Noel Toms,malay
69737,Kanmani Ponmaniye,Sujatha,malay
69745,Vaanampaadiyin,Sujatha,malay
69758,Kood,Ababeel,malay
69760,Idam Valam,Niranj Suresh,malay
69773,童話,Michael Wong,malay
69787,Uthunga Shailangal Poem,Sujatha,malay
69796,Marannuvo Poomakale - Female Version,Sujatha,malay
69807,Adiyathi,Buggimaan,malay
69813,Vena Mattum Sollathey,Krish K,malay
69820,Chithragupthan,NJ,malay
69847,"Muthal Muthalaai ("" From Varshamellam Vasantham"" )",Sujatha;Unnikrishnan,malay
69851,Saalaikal,Thaikkudam Bridge,malay
69855,Don't Wanna Know,Yuna,malay
69863,Thalirila,Bobby Xavier;Saritha Raffi,malay
69868,Aara?,Street Academics,malay
69902,Sultan,Thaikkudam Bridge,malay
69910,Aathmasphere,Street Academics,malay
69919,Passport Maniam,Vikadakavi;Denes Kumar;Daddy Shaq,malay
69921,Elimayenna,Gagul Joseph;Pavithra Mohandas,malay
69935,Hanya Kau Yang Mampu,Aizat Amdan,malay
69944,Nila Paithale - Female Vocals,Sujatha,malay
69982,Innu Pakal,Viju Jeremiah Traven,malay
70018,Collateral Love,Z.TAO,mandopop
70019,唯一 (三立/台視戲劇《戀愛是科學》插曲),告五人,mandopop
70061,Blue Bird,Della,mandopop
70073,可惜沒如果,JJ Lin,mandopop
70084,十年,Eason Chan,mandopop
70090,我是如此相信,Jay Chou,mandopop
70120,下雨天,Nan Quan Mama,mandopop
70128,彩虹,Jay Chou,mandopop
70148,開始懂了,Stefanie Sun;Jerry;Lin Zheng-Zhong,mandopop
70149,第一次愛的人,Cyndi Wang,mandopop
70154,聽媽媽的話,Jay Chou,mandopop
70207,年輪說,Rainie Yang,mandopop
70220,我好想你,Sodagreen,mandopop
70221,最偉大的作品,Jay Chou,mandopop
70227,感谢你曾来过,阿涵;Ayo97,mandopop
70229,終究還是因為愛,TRASH,mandopop
70270,陽光宅男,Jay Chou,mandopop
70299,明年今日,Eason Chan,mandopop
70320,让浪漫作主,Tanya Chua,mandopop
70339,天后,Andrew Tan,mandopop
70341,暖暖,Fish Leong,mandopop
70354,So Bad,高爾宣 OSN,mandopop
70368,寂寞的季節,David Tao,mandopop
70390,人質,A-Mei Chang,mandopop
70412,算什麼男人,Jay Chou,mandopop
70413,寂寞沙洲冷,Steve Chou,mandopop
70448,舞伴,陳盈潔;袁小迪,mandopop
70449,愛,小虎隊,mandopop
70468,住在天狼星的那個人,OHMYMEITING,mandopop
70485,流星雨,F4,mandopop
70489,背叛,Gary Chaw,mandopop
70496,第一次,Michael Wong,mandopop
70508,是但求其愛,Eason Chan,mandopop
70567,我們萬歲,Eason Chan;eason and the duo band,mandopop
70588,煙幕,Vicky Chen,mandopop
70605,小步舞曲,Cheer Chen,mandopop
70618,乾杯,Mayday,mandopop
70628,Storm,吳青峰;AURORA,mandopop
70647,難道只有我覺得,Astro Bunny,mandopop
70698,(......催眠大師)(feat. Maîtrise Saint-Marc - Les Choristes),吳青峰;Maîtrise Saint-Marc - Les Choristes,mandopop
70708,崇拜,Fish Leong,mandopop
70742,夢想號黃包車,Jenny Tseng,mandopop
70751,那些年,Hu Xia,mandopop
70769,陰天,Karen Mok,mandopop
70776,月球下的人,Gin Lee,mandopop
70807,都幾歲了 (電視劇【幸福一家人】片尾曲),Ella Chen,mandopop
70808,jagi (feat. KIRE),Shi Shi;KIRE,mandopop
70824,不說,Mixer,mandopop
70865,茫茫到深更,許景淳,mandopop
70910,後會無期,G.E.M.,mandopop
70912,恋人未满,S.H.E,mandopop
70935,孤家寡人,鄭進一,mandopop
70942,爱你在心口难开,You Ya,mandopop
70990,車站,音樂磁場,mandopop
71000,問,Fish Leong,mandopop
71008,Mary On A Cross,Ghost,metal
